"Date","Surveyor","Camera_Number","MAX_depth_ft","Site","Area_surveyed_m2","AGLO_size_cm","AGLO_partial_mortality","AGLO_Bleaching","ICRA_size_cm","ICRA_partial_mortality","ICRA_Bleaching","First10m_YN","Notes","Sheet_Name","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","Lat","Long","Year"
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","65.0","90.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","45.0","98.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","22.5","35.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","30.0","10.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","30.0","80.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","45.0","70.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","75.0","15.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","25.0","85.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","75.0","98.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","125.0","85.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","105.0","90.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,43,"TUT-171",60,"NA","NA","NA","105.0","95.0","0.0","0.0","plus extra 50 ICRA","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"ES",2,31,"TUT-066",60,"44.0","0.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2873,-170.739,2025
2025-03-13,"ES",2,31,"TUT-066",60,"25.0","0.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.2873,-170.739,2025
2025-03-14,"ES",2,36,"TUT-061",60,"40.0","0.0","0.0","NA","NA","NA","NA","funky","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.318564,-170.842093,2025
2025-03-14,"ES",2,36,"TUT-061",60,"42.5","0.0","0.0","NA","NA","NA","NA","funky","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.318564,-170.842093,2025
2025-03-14,"ES",2,36,"TUT-061",60,"18.0","10.0","0.0","NA","NA","NA","NA","funky","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.318564,-170.842093,2025
2025-03-15,"ES",2,38,"TUT-139",60,"47.5","0.0","0.0","20.0","5.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"25.0","60.0","0.0","30.0","20.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","50.0","6.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","52.5","25.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","25.0","60.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","20.0","5.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","22.5","10.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","22.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","25.0","98.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","20.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","22.5","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","40.0","80.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","115.0","85.0","0.0","1.0","this and next two below were also in first 10m","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","7.5","0.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-15,"ES",2,38,"TUT-139",60,"NA","NA","NA","115.0","95.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.352648,-170.787165,2025
2025-03-17,"ES",2,37,"TUT-058",60,"25.0","7.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.276028,-170.724169,2025
2025-03-17,"ES",2,32,"TUT-060",60,"45.0","0.0","0.0","NA","NA","NA","NA","LONG FUNKY","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.264012,-170.713218,2025
2025-03-18,"ES",2,47,"TUT-086",60,"55.0","70.0","0.0","35.0","0.0","0.0","0.0","real long funky algo","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.27703,-170.611737,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","15.0","0.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","20.0","0.0","0.0","1.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","17.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","22.5","90.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","12.0","25.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","32.0","20.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","60.0","70.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","50.0","65.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","40.0","40.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","45.0","20.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","40.0","35.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","22.5","15.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","15.0","5.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,38,"TUT-157",60,"NA","NA","NA","7.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.274192,-170.619785,2025
2025-03-18,"ES",2,46,"TUT-219",60,"NA","NA","NA","16.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28823,-170.639848,2025
2025-03-18,"ES",2,46,"TUT-219",60,"NA","NA","NA","19.0","0.0","0.5","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28823,-170.639848,2025
2025-03-18,"ES",2,46,"TUT-219",60,"NA","NA","NA","13.5","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28823,-170.639848,2025
2025-03-18,"ES",2,46,"TUT-219",60,"NA","NA","NA","15.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28823,-170.639848,2025
2025-03-18,"ES",2,46,"TUT-219",60,"NA","NA","NA","25.0","0.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28823,-170.639848,2025
2025-03-19,"ES",2,35,"TUT-221",60,"30.0","0.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.362476,-170.746348,2025
2025-03-19,"ES",2,35,"TUT-221",60,"25.0","0.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.362476,-170.746348,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","40.0","90.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","15.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","45.0","50.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","16.0","5.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","17.5","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","8.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","10.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","26.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","6.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","15.0","5.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","30.0","45.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","20.0","5.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","17.5","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","15.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","12.0","3.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","75.0","65.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","67.5","90.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","32.5","20.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","15.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","7.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","30.0","5.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","35.0","20.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","42.5","20.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","45.0","20.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","20.0","0.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","16.0","5.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","57.5","20.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","45.0","75.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","5.0","2.0","0.0","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-19,"ES",2,36,"TUT-223",60,"NA","NA","NA","22.5","0.0","0.0","NA","62 EXTRA ICRA","ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.35909,-170.785248,2025
2025-03-21,"ES",2,48,"TUT-098",60,"NA","NA","NA","32.5","8.0","0.0","0.0",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.314128,-170.652116,2025
2025-03-22,"ES",2,47,"TUT-224",60,"50.0","0.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.249692,-170.630235,2025
2025-03-22,"ES",2,47,"TUT-224",60,"20.0","0.0","0.0","NA","NA","NA","NA",NA,"ES_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.249692,-170.630235,2025
2025-02-07,"CSC",4,45,"TUT-211",60,"55.0","30.0","NA","NA","5.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.360358,-170.748776,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","70.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","60.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","50.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","15.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","90.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","60.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","50.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,45,"TUT-212",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.338095,-170.793296,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"36.0","0.0","NA","NA","60.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","3.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","65.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","80.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","15.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","90.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","65.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","3.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
2025-02-07,"CSC",4,30,"TUT-213",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329327,-170.83181,2025
